,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,timedelta_start,timedelta_end,audio_start_s,audio_end_s,class_1,class_2
176,76,320,338,244,82472,2022-11-01 09:49:08.829,2022-11-01 09:49:11.162,2.333,0 days 00:39:46.829000,0 days 00:39:49.162000,2386.9955,2388.9955,large,large
177,107,277,192,170,32640,2022-11-01 09:49:42.190,2022-11-01 09:49:42.576,0.386,0 days 00:40:20.190000,0 days 00:40:20.576000,2419.383,2421.383,medium,medium
178,360,512,161,152,24472,2022-11-01 09:50:19.698,2022-11-01 09:50:20.018,0.32,0 days 00:40:57.698000,0 days 00:40:58.018000,2456.858,2458.858,medium,medium_small
179,354,516,208,162,33696,2022-11-01 09:50:22.164,2022-11-01 09:50:22.604,0.44,0 days 00:41:00.164000,0 days 00:41:00.604000,2459.384,2461.384,medium,medium
180,126,270,186,144,26784,2022-11-01 09:50:43.498,2022-11-01 09:50:43.912,0.41400000000000003,0 days 00:41:21.498000,0 days 00:41:21.912000,2480.705,2482.705,medium,medium_small
181,148,208,162,60,9720,2022-11-01 09:50:45.339,2022-11-01 09:50:45.485,0.14600000000000002,0 days 00:41:23.339000,0 days 00:41:23.485000,2482.4120000000003,2484.4120000000003,small,small
182,366,537,156,171,26676,2022-11-01 09:51:00.433,2022-11-01 09:51:00.806,0.373,0 days 00:41:38.433000,0 days 00:41:38.806000,2497.6195,2499.6195,medium,medium_big
183,365,524,184,159,29256,2022-11-01 09:51:10.686,2022-11-01 09:51:11.019,0.333,0 days 00:41:48.686000,0 days 00:41:49.019000,2507.8525,2509.8525,medium,medium_small
184,107,293,154,186,28644,2022-11-01 09:51:33.807,2022-11-01 09:51:34.234,0.42700000000000005,0 days 00:42:11.807000,0 days 00:42:12.234000,2531.0205000000005,2533.0205000000005,medium,medium_big
185,107,257,152,150,22800,2022-11-01 09:52:15.502,2022-11-01 09:52:15.768,0.266,0 days 00:42:53.502000,0 days 00:42:53.768000,2572.635,2574.635,medium,medium_small
186,102,265,185,163,30155,2022-11-01 09:52:18.676,2022-11-01 09:52:19.036,0.36000000000000004,0 days 00:42:56.676000,0 days 00:42:57.036000,2575.856,2577.856,medium,medium
187,399,573,188,174,32712,2022-11-01 09:52:43.357,2022-11-01 09:52:43.769,0.41200000000000003,0 days 00:43:21.357000,0 days 00:43:21.769000,2600.563,2602.563,medium,medium_big
188,110,287,143,177,25311,2022-11-01 09:52:44.943,2022-11-01 09:52:45.249,0.306,0 days 00:43:22.943000,0 days 00:43:23.249000,2602.0960000000005,2604.0960000000005,medium,medium_big
189,327,494,158,167,26386,2022-11-01 09:54:50.787,2022-11-01 09:54:51.227,0.44,0 days 00:45:28.787000,0 days 00:45:29.227000,2728.0070000000005,2730.0070000000005,medium,medium
190,369,535,164,166,27224,2022-11-01 09:55:19.988,2022-11-01 09:55:20.455,0.467,0 days 00:45:57.988000,0 days 00:45:58.455000,2757.2215000000006,2759.2215000000006,medium,medium
191,167,322,153,155,23715,2022-11-01 09:55:34.749,2022-11-01 09:55:35.229,0.48000000000000004,0 days 00:46:12.749000,0 days 00:46:13.229000,2771.9890000000005,2773.9890000000005,medium,medium_small
192,87,249,145,162,23490,2022-11-01 09:55:45.283,2022-11-01 09:55:45.656,0.373,0 days 00:46:23.283000,0 days 00:46:23.656000,2782.4695,2784.4695,medium,medium
193,124,298,168,174,29232,2022-11-01 09:55:49.043,2022-11-01 09:55:49.469,0.42600000000000005,0 days 00:46:27.043000,0 days 00:46:27.469000,2786.2560000000003,2788.2560000000003,medium,medium_big
194,51,288,333,237,78921,2022-11-01 09:56:01.016,2022-11-01 09:56:02.176,1.1600000000000001,0 days 00:46:39.016000,0 days 00:46:40.176000,2798.5960000000005,2800.5960000000005,large,large
195,365,607,337,242,81554,2022-11-01 09:56:12.364,2022-11-01 09:56:16.697,4.333,0 days 00:46:50.364000,0 days 00:46:54.697000,2811.5305,2813.5305,large,large
196,392,549,151,157,23707,2022-11-01 09:56:19.084,2022-11-01 09:56:19.630,0.546,0 days 00:46:57.084000,0 days 00:46:57.630000,2816.357,2818.357,medium,medium_small
197,53,296,333,243,80919,2022-11-01 09:56:19.937,2022-11-01 09:56:21.364,1.427,0 days 00:46:57.937000,0 days 00:46:59.364000,2817.6505,2819.6505,large,large
198,382,568,145,186,26970,2022-11-01 09:56:29.857,2022-11-01 09:56:30.311,0.454,0 days 00:47:07.857000,0 days 00:47:08.311000,2827.084,2829.084,medium,medium_big
199,121,274,161,153,24633,2022-11-01 09:57:52.687,2022-11-01 09:57:53.020,0.333,0 days 00:48:30.687000,0 days 00:48:31.020000,2909.8535,2911.8535,medium,medium_small
200,337,506,145,169,24505,2022-11-01 09:58:01.194,2022-11-01 09:58:01.554,0.36000000000000004,0 days 00:48:39.194000,0 days 00:48:39.554000,2918.374,2920.374,medium,medium
201,71,314,339,243,82377,2022-11-01 09:58:44.262,2022-11-01 09:58:46.142,1.8800000000000001,0 days 00:49:22.262000,0 days 00:49:24.142000,2962.202,2964.202,large,large
202,422,587,179,165,29535,2022-11-01 09:58:56.676,2022-11-01 09:58:57.090,0.41400000000000003,0 days 00:49:34.676000,0 days 00:49:35.090000,2973.8830000000003,2975.8830000000003,medium,medium
203,125,289,209,164,34276,2022-11-01 09:59:00.036,2022-11-01 09:59:00.423,0.387,0 days 00:49:38.036000,0 days 00:49:38.423000,2977.2295000000004,2979.2295000000004,medium,medium
204,103,259,149,156,23244,2022-11-01 10:00:14.239,2022-11-01 10:00:14.599,0.36000000000000004,0 days 00:50:52.239000,0 days 00:50:52.599000,3051.419,3053.419,medium,medium_small
205,330,571,354,241,85314,2022-11-01 10:00:50.414,2022-11-01 10:00:51.640,1.226,0 days 00:51:28.414000,0 days 00:51:29.640000,3088.027,3090.027,large,large
206,130,297,180,167,30060,2022-11-01 10:01:15.067,2022-11-01 10:01:15.535,0.468,0 days 00:51:53.067000,0 days 00:51:53.535000,3112.3010000000004,3114.3010000000004,medium,medium
207,351,526,150,175,26250,2022-11-01 10:02:44.004,2022-11-01 10:02:44.364,0.36000000000000004,0 days 00:53:22.004000,0 days 00:53:22.364000,3201.184,3203.184,medium,medium_big
208,107,275,182,168,30576,2022-11-01 10:02:49.764,2022-11-01 10:02:50.138,0.374,0 days 00:53:27.764000,0 days 00:53:28.138000,3206.951,3208.951,medium,medium
209,115,282,145,167,24215,2022-11-01 10:03:27.392,2022-11-01 10:03:27.685,0.29300000000000004,0 days 00:54:05.392000,0 days 00:54:05.685000,3244.5385000000006,3246.5385000000006,medium,medium
210,361,606,339,245,83055,2022-11-01 10:03:52.940,2022-11-01 10:03:55.247,2.307,0 days 00:54:30.940000,0 days 00:54:33.247000,3271.0935,3273.0935,large,large
211,398,561,144,163,23472,2022-11-01 10:04:21.394,2022-11-01 10:04:21.847,0.453,0 days 00:54:59.394000,0 days 00:54:59.847000,3298.6205,3300.6205,medium,medium
212,113,288,165,175,28875,2022-11-01 10:04:48.715,2022-11-01 10:04:49.062,0.34700000000000003,0 days 00:55:26.715000,0 days 00:55:27.062000,3325.8885,3327.8885,medium,medium_big
213,371,536,154,165,25410,2022-11-01 10:05:01.943,2022-11-01 10:05:02.263,0.32,0 days 00:55:39.943000,0 days 00:55:40.263000,3339.103,3341.103,medium,medium
214,339,581,332,242,80344,2022-11-01 10:05:23.144,2022-11-01 10:05:24.370,1.226,0 days 00:56:01.144000,0 days 00:56:02.370000,3360.7570000000005,3362.7570000000005,large,large
215,352,610,409,258,105522,2022-11-01 10:05:26.904,2022-11-01 10:05:28.130,1.226,0 days 00:56:04.904000,0 days 00:56:06.130000,3364.517,3366.517,large,large
216,91,335,397,244,96868,2022-11-01 10:05:57.265,2022-11-01 10:05:58.731,1.4660000000000002,0 days 00:56:35.265000,0 days 00:56:36.731000,3394.9980000000005,3396.9980000000005,large,large
217,109,269,151,160,24160,2022-11-01 10:06:05.065,2022-11-01 10:06:05.625,0.56,0 days 00:56:43.065000,0 days 00:56:43.625000,3402.3450000000003,3404.3450000000003,medium,medium_small
218,380,542,173,162,28026,2022-11-01 10:06:06.798,2022-11-01 10:06:07.185,0.387,0 days 00:56:44.798000,0 days 00:56:45.185000,3403.9915,3405.9915,medium,medium
219,346,511,165,165,27225,2022-11-01 10:06:53.813,2022-11-01 10:06:54.080,0.267,0 days 00:57:31.813000,0 days 00:57:32.080000,3450.9465,3452.9465,medium,medium
220,375,535,156,160,24960,2022-11-01 10:07:26.468,2022-11-01 10:07:26.734,0.266,0 days 00:58:04.468000,0 days 00:58:04.734000,3483.6010000000006,3485.6010000000006,medium,medium_small
221,114,279,162,165,26730,2022-11-01 10:07:42.161,2022-11-01 10:07:42.521,0.36000000000000004,0 days 00:58:20.161000,0 days 00:58:20.521000,3499.3410000000003,3501.3410000000003,medium,medium
222,380,541,155,161,24955,2022-11-01 10:07:58.962,2022-11-01 10:07:59.322,0.36000000000000004,0 days 00:58:36.962000,0 days 00:58:37.322000,3516.1420000000003,3518.1420000000003,medium,medium
223,73,314,338,241,81458,2022-11-01 10:08:35.296,2022-11-01 10:08:37.416,2.12,0 days 00:59:13.296000,0 days 00:59:15.416000,3553.356,3555.356,large,large
224,144,322,158,178,28124,2022-11-01 10:08:43.751,2022-11-01 10:08:44.031,0.28,0 days 00:59:21.751000,0 days 00:59:22.031000,3560.8910000000005,3562.8910000000005,medium,medium_big
225,375,544,200,169,33800,2022-11-01 10:09:12.484,2022-11-01 10:09:12.805,0.321,0 days 00:59:50.484000,0 days 00:59:50.805000,3589.6445000000003,3591.6445000000003,medium,medium
226,346,531,175,185,32375,2022-11-01 10:09:48.179,2022-11-01 10:09:48.539,0.36000000000000004,0 days 01:00:26.179000,0 days 01:00:26.539000,3625.3590000000004,3627.3590000000004,medium,medium_big
227,107,268,147,161,23667,2022-11-01 10:10:08.914,2022-11-01 10:10:09.234,0.32,0 days 01:00:46.914000,0 days 01:00:47.234000,3646.0740000000005,3648.0740000000005,medium,medium
228,127,298,171,171,29241,2022-11-01 10:11:20.862,2022-11-01 10:11:21.356,0.49400000000000005,0 days 01:01:58.862000,0 days 01:01:59.356000,3718.1090000000004,3720.1090000000004,medium,medium_big
229,370,538,169,168,28392,2022-11-01 10:11:40.490,2022-11-01 10:11:40.823,0.333,0 days 01:02:18.490000,0 days 01:02:18.823000,3737.6565,3739.6565,medium,medium
230,392,549,163,157,25591,2022-11-01 10:11:56.358,2022-11-01 10:11:56.850,0.49200000000000005,0 days 01:02:34.358000,0 days 01:02:34.850000,3753.6040000000003,3755.6040000000003,medium,medium_small
231,103,284,171,181,30951,2022-11-01 10:12:06.544,2022-11-01 10:12:07.038,0.49400000000000005,0 days 01:02:44.544000,0 days 01:02:45.038000,3763.791,3765.791,medium,medium_big
232,377,540,154,163,25102,2022-11-01 10:12:29.959,2022-11-01 10:12:30.399,0.44,0 days 01:03:07.959000,0 days 01:03:08.399000,3787.179,3789.179,medium,medium
233,458,519,192,61,11712,2022-11-01 10:13:04.720,2022-11-01 10:13:04.880,0.16,0 days 01:03:42.720000,0 days 01:03:42.880000,3821.8,3823.8,small,small
234,332,582,340,250,85000,2022-11-01 10:13:22.707,2022-11-01 10:13:24.921,2.214,0 days 01:04:00.707000,0 days 01:04:02.921000,3840.8140000000003,3842.8140000000003,large,large
235,355,513,186,158,29388,2022-11-01 10:13:26.734,2022-11-01 10:13:27.201,0.467,0 days 01:04:04.734000,0 days 01:04:05.201000,3843.9675,3845.9675,medium,medium_small
236,351,525,166,174,28884,2022-11-01 10:13:52.254,2022-11-01 10:13:52.668,0.41400000000000003,0 days 01:04:30.254000,0 days 01:04:30.668000,3869.4610000000002,3871.4610000000002,medium,medium_big
237,391,566,189,175,33075,2022-11-01 10:14:06.788,2022-11-01 10:14:07.162,0.374,0 days 01:04:44.788000,0 days 01:04:45.162000,3883.9750000000004,3885.9750000000004,medium,medium_big
238,110,278,157,168,26376,2022-11-01 10:14:09.735,2022-11-01 10:14:10.202,0.467,0 days 01:04:47.735000,0 days 01:04:48.202000,3886.9685,3888.9685,medium,medium
239,99,268,163,169,27547,2022-11-01 10:14:19.028,2022-11-01 10:14:19.363,0.335,0 days 01:04:57.028000,0 days 01:04:57.363000,3896.1955000000003,3898.1955000000003,medium,medium
240,64,323,430,259,111370,2022-11-01 10:14:27.549,2022-11-01 10:14:29.963,2.414,0 days 01:05:05.549000,0 days 01:05:07.963000,3905.7560000000003,3907.7560000000003,large,large
241,379,560,167,181,30227,2022-11-01 10:14:33.589,2022-11-01 10:14:34.016,0.42700000000000005,0 days 01:05:11.589000,0 days 01:05:12.016000,3910.8025000000002,3912.8025000000002,medium,medium_big
242,375,539,165,164,27060,2022-11-01 10:14:36.083,2022-11-01 10:14:36.483,0.4,0 days 01:05:14.083000,0 days 01:05:14.483000,3913.2830000000004,3915.2830000000004,medium,medium
243,395,557,153,162,24786,2022-11-01 10:14:37.936,2022-11-01 10:14:38.349,0.41300000000000003,0 days 01:05:15.936000,0 days 01:05:16.349000,3915.1425,3917.1425,medium,medium
244,118,308,251,190,47690,2022-11-01 10:15:03.017,2022-11-01 10:15:03.510,0.49300000000000005,0 days 01:05:41.017000,0 days 01:05:41.510000,3940.2635,3942.2635,medium,medium_big
245,132,317,163,185,30155,2022-11-01 10:15:30.138,2022-11-01 10:15:30.511,0.373,0 days 01:06:08.138000,0 days 01:06:08.511000,3967.3245000000006,3969.3245000000006,medium,medium_big
246,111,270,164,159,26076,2022-11-01 10:15:47.858,2022-11-01 10:15:48.206,0.34800000000000003,0 days 01:06:25.858000,0 days 01:06:26.206000,3985.032,3987.032,medium,medium_small
247,102,274,155,172,26660,2022-11-01 10:16:07.259,2022-11-01 10:16:07.699,0.44,0 days 01:06:45.259000,0 days 01:06:45.699000,4004.4790000000003,4006.4790000000003,medium,medium_big
248,365,547,169,182,30758,2022-11-01 10:16:14.499,2022-11-01 10:16:14.779,0.28,0 days 01:06:52.499000,0 days 01:06:52.779000,4011.639,4013.639,medium,medium_big
249,99,267,181,168,30408,2022-11-01 10:16:25.620,2022-11-01 10:16:26.047,0.42700000000000005,0 days 01:07:03.620000,0 days 01:07:04.047000,4022.8335,4024.8335,medium,medium
250,121,279,160,158,25280,2022-11-01 10:17:07.235,2022-11-01 10:17:07.529,0.29400000000000004,0 days 01:07:45.235000,0 days 01:07:45.529000,4064.3820000000005,4066.3820000000005,medium,medium_small
251,385,548,155,163,25265,2022-11-01 10:17:29.462,2022-11-01 10:17:29.889,0.42700000000000005,0 days 01:08:07.462000,0 days 01:08:07.889000,4086.6755000000003,4088.6755000000003,medium,medium
252,43,285,338,242,81796,2022-11-01 10:18:02.796,2022-11-01 10:18:04.917,2.121,0 days 01:08:40.796000,0 days 01:08:42.917000,4120.8565,4122.8565,large,large
253,383,599,330,216,71280,2022-11-01 10:18:03.837,2022-11-01 10:18:04.971,1.1340000000000001,0 days 01:08:41.837000,0 days 01:08:42.971000,4121.404,4123.404,large,large
254,97,282,261,185,48285,2022-11-01 10:18:22.891,2022-11-01 10:18:23.344,0.453,0 days 01:09:00.891000,0 days 01:09:01.344000,4140.1175,4142.1175,medium,medium_big
255,106,258,144,152,21888,2022-11-01 10:18:44.825,2022-11-01 10:18:45.145,0.32,0 days 01:09:22.825000,0 days 01:09:23.145000,4161.985000000001,4163.985000000001,medium,medium_small
256,98,277,144,179,25776,2022-11-01 10:19:19.773,2022-11-01 10:19:20.026,0.253,0 days 01:09:57.773000,0 days 01:09:58.026000,4196.8994999999995,4198.8994999999995,medium,medium_big
257,388,550,152,162,24624,2022-11-01 10:21:02.977,2022-11-01 10:21:03.430,0.453,0 days 01:11:40.977000,0 days 01:11:41.430000,4300.2035,4302.2035,medium,medium
258,331,500,180,169,30420,2022-11-01 10:21:25.138,2022-11-01 10:21:25.564,0.42600000000000005,0 days 01:12:03.138000,0 days 01:12:03.564000,4322.351000000001,4324.351000000001,medium,medium
259,346,508,157,162,25434,2022-11-01 10:21:27.138,2022-11-01 10:21:27.484,0.34600000000000003,0 days 01:12:05.138000,0 days 01:12:05.484000,4324.311,4326.311,medium,medium
260,114,289,190,175,33250,2022-11-01 10:21:56.312,2022-11-01 10:21:56.765,0.453,0 days 01:12:34.312000,0 days 01:12:34.765000,4353.538500000001,4355.538500000001,medium,medium_big
261,120,289,154,169,26026,2022-11-01 10:21:59.379,2022-11-01 10:21:59.765,0.386,0 days 01:12:37.379000,0 days 01:12:37.765000,4356.572,4358.572,medium,medium
262,82,233,157,151,23707,2022-11-01 10:22:16.260,2022-11-01 10:22:16.540,0.28,0 days 01:12:54.260000,0 days 01:12:54.540000,4373.4,4375.4,medium,medium_small
263,376,546,171,170,29070,2022-11-01 10:22:16.540,2022-11-01 10:22:16.952,0.41200000000000003,0 days 01:12:54.540000,0 days 01:12:54.952000,4373.746,4375.746,medium,medium
264,366,556,252,190,47880,2022-11-01 10:22:19.260,2022-11-01 10:22:19.846,0.5860000000000001,0 days 01:12:57.260000,0 days 01:12:57.846000,4376.553,4378.553,medium,medium_big
265,380,559,196,179,35084,2022-11-01 10:22:27.180,2022-11-01 10:22:27.486,0.306,0 days 01:13:05.180000,0 days 01:13:05.486000,4384.3330000000005,4386.3330000000005,medium,medium_big
266,362,552,187,190,35530,2022-11-01 10:22:46.793,2022-11-01 10:22:47.141,0.34800000000000003,0 days 01:13:24.793000,0 days 01:13:25.141000,4403.967000000001,4405.967000000001,medium,medium_big
267,98,266,143,168,24024,2022-11-01 10:22:48.341,2022-11-01 10:22:48.727,0.386,0 days 01:13:26.341000,0 days 01:13:26.727000,4405.534,4407.534,medium,medium
268,102,276,195,174,33930,2022-11-01 10:22:53.273,2022-11-01 10:22:53.727,0.454,0 days 01:13:31.273000,0 days 01:13:31.727000,4410.5,4412.5,medium,medium_big
269,101,264,179,163,29177,2022-11-01 10:22:55.834,2022-11-01 10:22:56.207,0.373,0 days 01:13:33.834000,0 days 01:13:34.207000,4413.0205000000005,4415.0205000000005,medium,medium
270,348,595,339,247,83733,2022-11-01 10:23:54.649,2022-11-01 10:23:57.476,2.827,0 days 01:14:32.649000,0 days 01:14:35.476000,4473.0625,4475.0625,large,large
271,136,298,167,162,27054,2022-11-01 10:24:15.076,2022-11-01 10:24:15.384,0.308,0 days 01:14:53.076000,0 days 01:14:53.384000,4492.23,4494.23,medium,medium
272,94,259,156,165,25740,2022-11-01 10:24:35.370,2022-11-01 10:24:35.717,0.34700000000000003,0 days 01:15:13.370000,0 days 01:15:13.717000,4512.5435,4514.5435,medium,medium
273,370,539,148,169,25012,2022-11-01 10:24:41.757,2022-11-01 10:24:42.225,0.468,0 days 01:15:19.757000,0 days 01:15:20.225000,4518.991,4520.991,medium,medium
274,80,252,143,172,24596,2022-11-01 10:24:46.851,2022-11-01 10:24:47.225,0.374,0 days 01:15:24.851000,0 days 01:15:25.225000,4524.0380000000005,4526.0380000000005,medium,medium_big
275,382,540,148,158,23384,2022-11-01 10:24:56.851,2022-11-01 10:24:57.198,0.34700000000000003,0 days 01:15:34.851000,0 days 01:15:35.198000,4534.0245,4536.0245,medium,medium_small
276,67,317,394,250,98500,2022-11-01 10:25:46.120,2022-11-01 10:25:47.893,1.7730000000000001,0 days 01:16:24.120000,0 days 01:16:25.893000,4584.0064999999995,4586.0064999999995,large,large
277,387,547,150,160,24000,2022-11-01 10:25:59.748,2022-11-01 10:26:00.173,0.42500000000000004,0 days 01:16:37.748000,0 days 01:16:38.173000,4596.960500000001,4598.960500000001,medium,medium_small
278,351,533,150,182,27300,2022-11-01 10:26:01.734,2022-11-01 10:26:02.174,0.44,0 days 01:16:39.734000,0 days 01:16:40.174000,4598.954,4600.954,medium,medium_big
279,366,536,150,170,25500,2022-11-01 10:26:03.920,2022-11-01 10:26:04.428,0.508,0 days 01:16:41.920000,0 days 01:16:42.428000,4601.174,4603.174,medium,medium
280,96,263,144,167,24048,2022-11-01 10:26:07.400,2022-11-01 10:26:07.748,0.34800000000000003,0 days 01:16:45.400000,0 days 01:16:45.748000,4604.5740000000005,4606.5740000000005,medium,medium
281,370,532,144,162,23328,2022-11-01 10:26:18.881,2022-11-01 10:26:19.281,0.4,0 days 01:16:56.881000,0 days 01:16:57.281000,4616.081,4618.081,medium,medium
282,387,565,141,178,25098,2022-11-01 10:26:29.774,2022-11-01 10:26:30.081,0.307,0 days 01:17:07.774000,0 days 01:17:08.081000,4626.9275,4628.9275,medium,medium_big
283,371,539,145,168,24360,2022-11-01 10:26:48.922,2022-11-01 10:26:49.229,0.307,0 days 01:17:26.922000,0 days 01:17:27.229000,4646.075500000001,4648.075500000001,medium,medium
284,127,282,147,155,22785,2022-11-01 10:27:05.842,2022-11-01 10:27:06.110,0.268,0 days 01:17:43.842000,0 days 01:17:44.110000,4662.976000000001,4664.976000000001,medium,medium_small
285,80,239,154,159,24486,2022-11-01 10:27:15.123,2022-11-01 10:27:15.430,0.307,0 days 01:17:53.123000,0 days 01:17:53.430000,4672.2765,4674.2765,medium,medium_small
286,386,557,189,171,32319,2022-11-01 10:27:15.243,2022-11-01 10:27:15.803,0.56,0 days 01:17:53.243000,0 days 01:17:53.803000,4672.523,4674.523,medium,medium_big
287,76,317,335,241,80735,2022-11-01 10:27:25.576,2022-11-01 10:27:27.217,1.641,0 days 01:18:03.576000,0 days 01:18:05.217000,4683.396500000001,4685.396500000001,large,large
288,122,283,150,161,24150,2022-11-01 10:27:54.177,2022-11-01 10:27:54.578,0.401,0 days 01:18:32.177000,0 days 01:18:32.578000,4711.3775000000005,4713.3775000000005,medium,medium
289,96,257,186,161,29946,2022-11-01 10:27:58.218,2022-11-01 10:27:58.672,0.454,0 days 01:18:36.218000,0 days 01:18:36.672000,4715.445,4717.445,medium,medium
290,494,557,171,63,10773,2022-11-01 10:28:41.419,2022-11-01 10:28:41.953,0.534,0 days 01:19:19.419000,0 days 01:19:19.953000,4758.686,4760.686,small,small
291,401,468,166,67,11122,2022-11-01 10:28:42.233,2022-11-01 10:28:42.446,0.21300000000000002,0 days 01:19:20.233000,0 days 01:19:20.446000,4759.3395,4761.3395,small,small
292,482,532,166,50,8300,2022-11-01 10:28:42.793,2022-11-01 10:28:43.006,0.21300000000000002,0 days 01:19:20.793000,0 days 01:19:21.006000,4759.8995,4761.8995,small,small
293,410,576,148,166,24568,2022-11-01 10:28:45.553,2022-11-01 10:28:46.406,0.8530000000000001,0 days 01:19:23.553000,0 days 01:19:24.406000,4762.9794999999995,4764.9794999999995,medium,medium
294,74,327,364,253,92092,2022-11-01 10:28:47.326,2022-11-01 10:28:48.099,0.773,0 days 01:19:25.326000,0 days 01:19:26.099000,4764.7125,4766.7125,large,large
295,100,340,339,240,81360,2022-11-01 10:29:29.861,2022-11-01 10:29:32.368,2.507,0 days 01:20:07.861000,0 days 01:20:10.368000,4808.1145,4810.1145,large,large
296,118,293,169,175,29575,2022-11-01 10:29:34.941,2022-11-01 10:29:35.368,0.42700000000000005,0 days 01:20:12.941000,0 days 01:20:13.368000,4812.154500000001,4814.154500000001,medium,medium_big
297,128,294,184,166,30544,2022-11-01 10:31:27.999,2022-11-01 10:31:28.412,0.41300000000000003,0 days 01:22:05.999000,0 days 01:22:06.412000,4925.2055,4927.2055,medium,medium
298,109,373,432,264,114048,2022-11-01 10:32:53.148,2022-11-01 10:32:55.962,2.814,0 days 01:23:31.148000,0 days 01:23:33.962000,5011.555,5013.555,large,large
299,377,536,158,159,25122,2022-11-01 10:33:24.216,2022-11-01 10:33:24.589,0.373,0 days 01:24:02.216000,0 days 01:24:02.589000,5041.4025,5043.4025,medium,medium_small
300,355,606,340,251,85340,2022-11-01 10:33:59.244,2022-11-01 10:34:02.057,2.813,0 days 01:24:37.244000,0 days 01:24:40.057000,5077.650500000001,5079.650500000001,large,large
301,79,243,154,164,25256,2022-11-01 10:34:03.538,2022-11-01 10:34:04.018,0.48000000000000004,0 days 01:24:41.538000,0 days 01:24:42.018000,5080.778,5082.778,medium,medium
302,149,376,334,227,75818,2022-11-01 10:34:20.671,2022-11-01 10:34:21.791,1.12,0 days 01:24:58.671000,0 days 01:24:59.791000,5098.231,5100.231,large,large
303,80,244,170,164,27880,2022-11-01 10:34:37.552,2022-11-01 10:34:37.859,0.307,0 days 01:25:15.552000,0 days 01:25:15.859000,5114.7055,5116.7055,medium,medium
304,389,560,164,171,28044,2022-11-01 10:35:05.753,2022-11-01 10:35:06.059,0.306,0 days 01:25:43.753000,0 days 01:25:44.059000,5142.906000000001,5144.906000000001,medium,medium_big
305,93,248,161,155,24955,2022-11-01 10:35:08.380,2022-11-01 10:35:08.740,0.36000000000000004,0 days 01:25:46.380000,0 days 01:25:46.740000,5145.56,5147.56,medium,medium_small
306,100,288,200,188,37600,2022-11-01 10:35:34.474,2022-11-01 10:35:34.794,0.32,0 days 01:26:12.474000,0 days 01:26:12.794000,5171.634,5173.634,medium,medium_big
307,308,494,267,186,49662,2022-11-01 10:36:26.862,2022-11-01 10:36:27.330,0.468,0 days 01:27:04.862000,0 days 01:27:05.330000,5224.096,5226.096,medium,medium_big
308,346,506,166,160,26560,2022-11-01 10:36:54.771,2022-11-01 10:36:55.317,0.546,0 days 01:27:32.771000,0 days 01:27:33.317000,5252.044,5254.044,medium,medium_small
309,98,264,169,166,28054,2022-11-01 10:37:28.932,2022-11-01 10:37:29.345,0.41300000000000003,0 days 01:28:06.932000,0 days 01:28:07.345000,5286.138500000001,5288.138500000001,medium,medium
310,165,232,170,67,11390,2022-11-01 10:37:56.666,2022-11-01 10:37:56.786,0.12000000000000001,0 days 01:28:34.666000,0 days 01:28:34.786000,5313.726000000001,5315.726000000001,small,small
311,66,321,411,255,104805,2022-11-01 10:38:01.026,2022-11-01 10:38:02.399,1.373,0 days 01:28:39.026000,0 days 01:28:40.399000,5318.712500000001,5320.712500000001,large,large
312,58,301,338,243,82134,2022-11-01 10:38:10.479,2022-11-01 10:38:12.894,2.415,0 days 01:28:48.479000,0 days 01:28:50.894000,5328.6865,5330.6865,large,large
313,116,273,149,157,23393,2022-11-01 10:38:18.826,2022-11-01 10:38:19.240,0.41400000000000003,0 days 01:28:56.826000,0 days 01:28:57.240000,5336.033,5338.033,medium,medium_small
314,363,572,232,209,48488,2022-11-01 10:38:34.680,2022-11-01 10:38:35.187,0.507,0 days 01:29:12.680000,0 days 01:29:13.187000,5351.9335,5353.9335,medium,medium_big
315,106,272,155,166,25730,2022-11-01 10:38:52.148,2022-11-01 10:38:52.495,0.34700000000000003,0 days 01:29:30.148000,0 days 01:29:30.495000,5369.3215,5371.3215,medium,medium
316,95,285,194,190,36860,2022-11-01 10:38:55.415,2022-11-01 10:38:55.788,0.373,0 days 01:29:33.415000,0 days 01:29:33.788000,5372.601500000001,5374.601500000001,medium,medium_big
317,346,510,158,164,25912,2022-11-01 10:39:29.429,2022-11-01 10:39:29.696,0.267,0 days 01:30:07.429000,0 days 01:30:07.696000,5406.5625,5408.5625,medium,medium
318,107,276,192,169,32448,2022-11-01 10:39:45.737,2022-11-01 10:39:46.203,0.466,0 days 01:30:23.737000,0 days 01:30:24.203000,5422.97,5424.97,medium,medium
319,117,283,169,166,28054,2022-11-01 10:39:57.843,2022-11-01 10:39:58.150,0.307,0 days 01:30:35.843000,0 days 01:30:36.150000,5434.996500000001,5436.996500000001,medium,medium
320,130,288,161,158,25438,2022-11-01 10:40:01.497,2022-11-01 10:40:01.777,0.28,0 days 01:30:39.497000,0 days 01:30:39.777000,5438.637000000001,5440.637000000001,medium,medium_small
321,368,548,166,180,29880,2022-11-01 10:40:34.991,2022-11-01 10:40:35.365,0.374,0 days 01:31:12.991000,0 days 01:31:13.365000,5472.178,5474.178,medium,medium_big
322,380,546,154,166,25564,2022-11-01 10:41:03.380,2022-11-01 10:41:03.872,0.49200000000000005,0 days 01:31:41.380000,0 days 01:31:41.872000,5500.626,5502.626,medium,medium
