,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,timedelta_start,timedelta_end,audio_start_s,audio_end_s,class_1,class_2
934,406,577,168,171,28728,2022-11-01 13:27:44.974,2022-11-01 13:27:45.547,0.5730000000000001,0 days 00:38:22.974000,0 days 00:38:23.547000,2302.2605000000003,2304.2605000000003,medium,medium_big
935,398,563,206,165,33990,2022-11-01 13:28:01.387,2022-11-01 13:28:01.881,0.49400000000000005,0 days 00:38:39.387000,0 days 00:38:39.881000,2318.634,2320.634,medium,medium
936,82,337,417,255,106335,2022-11-01 13:28:17.601,2022-11-01 13:28:20.441,2.8400000000000003,0 days 00:38:55.601000,0 days 00:38:58.441000,2336.021,2338.021,large,large
937,395,575,193,180,34740,2022-11-01 13:28:30.228,2022-11-01 13:28:30.696,0.468,0 days 00:39:08.228000,0 days 00:39:08.696000,2347.4620000000004,2349.4620000000004,medium,medium_big
938,69,311,338,242,81796,2022-11-01 13:28:31.976,2022-11-01 13:28:34.602,2.6260000000000003,0 days 00:39:09.976000,0 days 00:39:12.602000,2350.289,2352.289,large,large
939,145,293,151,148,22348,2022-11-01 13:28:36.482,2022-11-01 13:28:36.909,0.42700000000000005,0 days 00:39:14.482000,0 days 00:39:14.909000,2353.6955,2355.6955,medium,medium_small
940,123,284,156,161,25116,2022-11-01 13:28:40.802,2022-11-01 13:28:41.296,0.49400000000000005,0 days 00:39:18.802000,0 days 00:39:19.296000,2358.049,2360.049,medium,medium
941,101,290,253,189,47817,2022-11-01 13:28:59.349,2022-11-01 13:28:59.843,0.49400000000000005,0 days 00:39:37.349000,0 days 00:39:37.843000,2376.5960000000005,2378.5960000000005,medium,medium_big
942,358,533,196,175,34300,2022-11-01 13:29:24.190,2022-11-01 13:29:24.550,0.36000000000000004,0 days 00:40:02.190000,0 days 00:40:02.550000,2401.37,2403.37,medium,medium_big
943,96,268,148,172,25456,2022-11-01 13:29:36.298,2022-11-01 13:29:36.684,0.386,0 days 00:40:14.298000,0 days 00:40:14.684000,2413.491,2415.491,medium,medium_big
944,384,561,163,177,28851,2022-11-01 13:29:37.591,2022-11-01 13:29:37.951,0.36000000000000004,0 days 00:40:15.591000,0 days 00:40:15.951000,2414.771,2416.771,medium,medium_big
945,113,283,161,170,27370,2022-11-01 13:29:54.779,2022-11-01 13:29:55.085,0.306,0 days 00:40:32.779000,0 days 00:40:33.085000,2431.932,2433.932,medium,medium
946,382,546,155,164,25420,2022-11-01 13:30:19.365,2022-11-01 13:30:19.700,0.335,0 days 00:40:57.365000,0 days 00:40:57.700000,2456.5325000000003,2458.5325000000003,medium,medium
947,104,264,146,160,23360,2022-11-01 13:30:22.580,2022-11-01 13:30:22.966,0.386,0 days 00:41:00.580000,0 days 00:41:00.966000,2459.773,2461.773,medium,medium_small
948,110,273,147,163,23961,2022-11-01 13:30:46.340,2022-11-01 13:30:46.686,0.34600000000000003,0 days 00:41:24.340000,0 days 00:41:24.686000,2483.513,2485.513,medium,medium
949,114,273,161,159,25599,2022-11-01 13:31:06.821,2022-11-01 13:31:07.181,0.36000000000000004,0 days 00:41:44.821000,0 days 00:41:45.181000,2504.001,2506.001,medium,medium_small
950,143,317,196,174,34104,2022-11-01 13:31:12.407,2022-11-01 13:31:12.901,0.49400000000000005,0 days 00:41:50.407000,0 days 00:41:50.901000,2509.6540000000005,2511.6540000000005,medium,medium_big
951,117,293,149,176,26224,2022-11-01 13:31:16.847,2022-11-01 13:31:17.274,0.42700000000000005,0 days 00:41:54.847000,0 days 00:41:55.274000,2514.0605000000005,2516.0605000000005,medium,medium_big
952,369,554,194,185,35890,2022-11-01 13:31:40.768,2022-11-01 13:31:41.182,0.41400000000000003,0 days 00:42:18.768000,0 days 00:42:19.182000,2537.9750000000004,2539.9750000000004,medium,medium_big
953,97,249,151,152,22952,2022-11-01 13:31:47.048,2022-11-01 13:31:47.488,0.44,0 days 00:42:25.048000,0 days 00:42:25.488000,2544.268,2546.268,medium,medium_small
954,134,293,163,159,25917,2022-11-01 13:32:02.143,2022-11-01 13:32:02.449,0.306,0 days 00:42:40.143000,0 days 00:42:40.449000,2559.2960000000003,2561.2960000000003,medium,medium_small
955,108,142,99,34,3366,2022-11-01 13:32:04.143,2022-11-01 13:32:04.156,0.013000000000000001,0 days 00:42:42.143000,0 days 00:42:42.156000,2561.1495,2563.1495,small,small
956,117,284,173,167,28891,2022-11-01 13:32:04.132,2022-11-01 13:32:04.489,0.35700000000000004,0 days 00:42:42.132000,0 days 00:42:42.489000,2561.3105,2563.3105,medium,medium
957,130,302,150,172,25800,2022-11-01 13:32:18.184,2022-11-01 13:32:18.530,0.34600000000000003,0 days 00:42:56.184000,0 days 00:42:56.530000,2575.357,2577.357,medium,medium_big
958,360,527,154,167,25718,2022-11-01 13:32:26.717,2022-11-01 13:32:27.090,0.373,0 days 00:43:04.717000,0 days 00:43:05.090000,2583.9035000000003,2585.9035000000003,medium,medium
959,110,278,157,168,26376,2022-11-01 13:32:47.917,2022-11-01 13:32:48.237,0.32,0 days 00:43:25.917000,0 days 00:43:26.237000,2605.077,2607.077,medium,medium
960,117,290,195,173,33735,2022-11-01 13:33:26.212,2022-11-01 13:33:26.786,0.5740000000000001,0 days 00:44:04.212000,0 days 00:44:04.786000,2643.499,2645.499,medium,medium_big
961,115,284,206,169,34814,2022-11-01 13:33:41.479,2022-11-01 13:33:41.827,0.34800000000000003,0 days 00:44:19.479000,0 days 00:44:19.827000,2658.6530000000002,2660.6530000000002,medium,medium
962,107,269,156,162,25272,2022-11-01 13:33:56.933,2022-11-01 13:33:57.240,0.307,0 days 00:44:34.933000,0 days 00:44:35.240000,2674.0865000000003,2676.0865000000003,medium,medium
963,102,273,168,171,28728,2022-11-01 13:34:01.773,2022-11-01 13:34:02.147,0.374,0 days 00:44:39.773000,0 days 00:44:40.147000,2678.96,2680.96,medium,medium_big
964,104,275,177,171,30267,2022-11-01 13:34:04.040,2022-11-01 13:34:04.413,0.373,0 days 00:44:42.040000,0 days 00:44:42.413000,2681.2264999999998,2683.2264999999998,medium,medium_big
965,107,270,197,163,32111,2022-11-01 13:34:11.174,2022-11-01 13:34:11.507,0.333,0 days 00:44:49.174000,0 days 00:44:49.507000,2688.3405000000002,2690.3405000000002,medium,medium
966,66,133,182,67,12194,2022-11-01 13:34:58.922,2022-11-01 13:34:59.095,0.17300000000000001,0 days 00:45:36.922000,0 days 00:45:37.095000,2736.0085,2738.0085,small,small
967,360,525,183,165,30195,2022-11-01 13:35:37.711,2022-11-01 13:35:38.057,0.34600000000000003,0 days 00:46:15.711000,0 days 00:46:16.057000,2774.884,2776.884,medium,medium
968,389,558,157,169,26533,2022-11-01 13:36:00.177,2022-11-01 13:36:00.511,0.334,0 days 00:46:38.177000,0 days 00:46:38.511000,2797.344,2799.344,medium,medium
969,95,258,144,163,23472,2022-11-01 13:36:20.458,2022-11-01 13:36:20.778,0.32,0 days 00:46:58.458000,0 days 00:46:58.778000,2817.6180000000004,2819.6180000000004,medium,medium
970,400,561,155,161,24955,2022-11-01 13:36:31.912,2022-11-01 13:36:32.298,0.386,0 days 00:47:09.912000,0 days 00:47:10.298000,2829.1050000000005,2831.1050000000005,medium,medium
971,135,293,159,158,25122,2022-11-01 13:36:47.313,2022-11-01 13:36:47.633,0.32,0 days 00:47:25.313000,0 days 00:47:25.633000,2844.473,2846.473,medium,medium_small
972,116,278,178,162,28836,2022-11-01 13:36:57.139,2022-11-01 13:36:57.526,0.387,0 days 00:47:35.139000,0 days 00:47:35.526000,2854.3325000000004,2856.3325000000004,medium,medium
973,371,546,147,175,25725,2022-11-01 13:36:58.779,2022-11-01 13:36:59.154,0.375,0 days 00:47:36.779000,0 days 00:47:37.154000,2855.9665,2857.9665,medium,medium_big
974,404,568,179,164,29356,2022-11-01 13:37:18.220,2022-11-01 13:37:18.620,0.4,0 days 00:47:56.220000,0 days 00:47:56.620000,2875.42,2877.42,medium,medium
975,84,249,165,165,27225,2022-11-01 13:37:18.727,2022-11-01 13:37:19.087,0.36000000000000004,0 days 00:47:56.727000,0 days 00:47:57.087000,2875.907,2877.907,medium,medium
976,97,258,182,161,29302,2022-11-01 13:37:35.461,2022-11-01 13:37:35.875,0.41400000000000003,0 days 00:48:13.461000,0 days 00:48:13.875000,2892.668,2894.668,medium,medium
977,355,600,339,245,83055,2022-11-01 13:37:52.301,2022-11-01 13:37:54.595,2.294,0 days 00:48:30.301000,0 days 00:48:32.595000,2910.4480000000003,2912.4480000000003,large,large
978,367,541,200,174,34800,2022-11-01 13:37:56.168,2022-11-01 13:37:56.688,0.52,0 days 00:48:34.168000,0 days 00:48:34.688000,2913.428,2915.428,medium,medium_big
979,54,299,339,245,83055,2022-11-01 13:38:44.650,2022-11-01 13:38:46.743,2.093,0 days 00:49:22.650000,0 days 00:49:24.743000,2962.6965,2964.6965,large,large
980,109,260,160,151,24160,2022-11-01 13:38:50.583,2022-11-01 13:38:50.890,0.307,0 days 00:49:28.583000,0 days 00:49:28.890000,2967.7365,2969.7365,medium,medium_small
981,85,265,164,180,29520,2022-11-01 13:39:32.999,2022-11-01 13:39:33.399,0.4,0 days 00:50:10.999000,0 days 00:50:11.399000,3010.1990000000005,3012.1990000000005,medium,medium_big
982,376,542,155,166,25730,2022-11-01 13:39:35.211,2022-11-01 13:39:35.545,0.334,0 days 00:50:13.211000,0 days 00:50:13.545000,3012.378,3014.378,medium,medium
983,393,546,150,153,22950,2022-11-01 13:40:06.426,2022-11-01 13:40:06.773,0.34700000000000003,0 days 00:50:44.426000,0 days 00:50:44.773000,3043.5995000000003,3045.5995000000003,medium,medium_small
984,386,553,168,167,28056,2022-11-01 13:40:08.133,2022-11-01 13:40:08.600,0.467,0 days 00:50:46.133000,0 days 00:50:46.600000,3045.3665,3047.3665,medium,medium
985,355,519,160,164,26240,2022-11-01 13:40:14.826,2022-11-01 13:40:15.173,0.34700000000000003,0 days 00:50:52.826000,0 days 00:50:53.173000,3051.9995,3053.9995,medium,medium
986,134,308,167,174,29058,2022-11-01 13:40:34.854,2022-11-01 13:40:35.227,0.373,0 days 00:51:12.854000,0 days 00:51:13.227000,3072.0405,3074.0405,medium,medium_big
987,91,253,153,162,24786,2022-11-01 13:40:53.134,2022-11-01 13:40:53.508,0.374,0 days 00:51:31.134000,0 days 00:51:31.508000,3090.321,3092.321,medium,medium
988,373,540,190,167,31730,2022-11-01 13:40:59.694,2022-11-01 13:41:00.135,0.441,0 days 00:51:37.694000,0 days 00:51:38.135000,3096.9145000000003,3098.9145000000003,medium,medium
989,384,546,157,162,25434,2022-11-01 13:41:07.668,2022-11-01 13:41:08.028,0.36000000000000004,0 days 00:51:45.668000,0 days 00:51:46.028000,3104.848,3106.848,medium,medium
990,387,557,157,170,26690,2022-11-01 13:41:32.123,2022-11-01 13:41:32.563,0.44,0 days 00:52:10.123000,0 days 00:52:10.563000,3129.343,3131.343,medium,medium
991,124,287,189,163,30807,2022-11-01 13:41:38.509,2022-11-01 13:41:38.963,0.454,0 days 00:52:16.509000,0 days 00:52:16.963000,3135.736,3137.736,medium,medium
992,122,278,152,156,23712,2022-11-01 13:41:40.763,2022-11-01 13:41:41.109,0.34600000000000003,0 days 00:52:18.763000,0 days 00:52:19.109000,3137.9360000000006,3139.9360000000006,medium,medium_small
993,356,518,149,162,24138,2022-11-01 13:42:15.404,2022-11-01 13:42:15.764,0.36000000000000004,0 days 00:52:53.404000,0 days 00:52:53.764000,3172.584,3174.584,medium,medium
994,370,536,162,166,26892,2022-11-01 13:42:54.086,2022-11-01 13:42:54.538,0.452,0 days 00:53:32.086000,0 days 00:53:32.538000,3211.312,3213.312,medium,medium
995,352,523,203,171,34713,2022-11-01 13:43:05.579,2022-11-01 13:43:06.032,0.453,0 days 00:53:43.579000,0 days 00:53:44.032000,3222.8055000000004,3224.8055000000004,medium,medium_big
996,82,244,156,162,25272,2022-11-01 13:43:06.272,2022-11-01 13:43:06.646,0.374,0 days 00:53:44.272000,0 days 00:53:44.646000,3223.4590000000003,3225.4590000000003,medium,medium
997,396,562,141,166,23406,2022-11-01 13:43:08.032,2022-11-01 13:43:08.499,0.467,0 days 00:53:46.032000,0 days 00:53:46.499000,3225.2655000000004,3227.2655000000004,medium,medium
998,135,307,149,172,25628,2022-11-01 13:43:25.833,2022-11-01 13:43:26.180,0.34700000000000003,0 days 00:54:03.833000,0 days 00:54:04.180000,3243.0065000000004,3245.0065000000004,medium,medium_big
999,79,245,207,166,34362,2022-11-01 13:44:05.141,2022-11-01 13:44:05.514,0.373,0 days 00:54:43.141000,0 days 00:54:43.514000,3282.3275000000003,3284.3275000000003,medium,medium
1000,391,557,178,166,29548,2022-11-01 13:44:05.688,2022-11-01 13:44:06.008,0.32,0 days 00:54:43.688000,0 days 00:54:44.008000,3282.848,3284.848,medium,medium
1001,395,568,156,173,26988,2022-11-01 13:44:23.315,2022-11-01 13:44:23.649,0.334,0 days 00:55:01.315000,0 days 00:55:01.649000,3300.482,3302.482,medium,medium_big
1002,96,282,258,186,47988,2022-11-01 13:44:25.835,2022-11-01 13:44:26.302,0.467,0 days 00:55:03.835000,0 days 00:55:04.302000,3303.0685000000003,3305.0685000000003,medium,medium_big
1003,370,543,165,173,28545,2022-11-01 13:44:31.075,2022-11-01 13:44:31.435,0.36000000000000004,0 days 00:55:09.075000,0 days 00:55:09.435000,3308.255,3310.255,medium,medium_big
1004,121,273,161,152,24472,2022-11-01 13:44:34.982,2022-11-01 13:44:35.302,0.32,0 days 00:55:12.982000,0 days 00:55:13.302000,3312.1420000000003,3314.1420000000003,medium,medium_small
1005,367,537,195,170,33150,2022-11-01 13:44:44.730,2022-11-01 13:44:45.290,0.56,0 days 00:55:22.730000,0 days 00:55:23.290000,3322.01,3324.01,medium,medium
1006,74,310,334,236,78824,2022-11-01 13:44:51.410,2022-11-01 13:44:52.622,1.212,0 days 00:55:29.410000,0 days 00:55:30.622000,3329.0160000000005,3331.0160000000005,large,large
1007,131,288,151,157,23707,2022-11-01 13:44:58.090,2022-11-01 13:44:58.503,0.41300000000000003,0 days 00:55:36.090000,0 days 00:55:36.503000,3335.2965000000004,3337.2965000000004,medium,medium_small
1008,96,272,147,176,25872,2022-11-01 13:45:00.303,2022-11-01 13:45:00.716,0.41300000000000003,0 days 00:55:38.303000,0 days 00:55:38.716000,3337.5095,3339.5095,medium,medium_big
1009,383,542,150,159,23850,2022-11-01 13:45:28.597,2022-11-01 13:45:28.931,0.334,0 days 00:56:06.597000,0 days 00:56:06.931000,3365.764,3367.764,medium,medium_small
1010,421,588,161,167,26887,2022-11-01 13:45:36.917,2022-11-01 13:45:37.384,0.467,0 days 00:56:14.917000,0 days 00:56:15.384000,3374.1505,3376.1505,medium,medium
1011,41,308,415,267,110805,2022-11-01 13:45:45.798,2022-11-01 13:45:47.664,1.866,0 days 00:56:23.798000,0 days 00:56:25.664000,3383.731,3385.731,large,large
1012,360,534,165,174,28710,2022-11-01 13:45:52.732,2022-11-01 13:45:53.172,0.44,0 days 00:56:30.732000,0 days 00:56:31.172000,3389.952,3391.952,medium,medium_big
1013,387,553,145,166,24070,2022-11-01 13:46:05.145,2022-11-01 13:46:05.519,0.374,0 days 00:56:43.145000,0 days 00:56:43.519000,3402.3320000000003,3404.3320000000003,medium,medium
1014,173,361,267,188,50196,2022-11-01 13:46:22.413,2022-11-01 13:46:22.986,0.5730000000000001,0 days 00:57:00.413000,0 days 00:57:00.986000,3419.6995,3421.6995,medium,medium_big
1015,338,587,339,249,84411,2022-11-01 13:46:40.546,2022-11-01 13:46:42.974,2.428,0 days 00:57:18.546000,0 days 00:57:20.974000,3438.76,3440.76,large,large
1016,391,552,160,161,25760,2022-11-01 13:46:44.574,2022-11-01 13:46:45.026,0.452,0 days 00:57:22.574000,0 days 00:57:23.026000,3441.8,3443.8,medium,medium
1017,386,550,145,164,23780,2022-11-01 13:47:13.801,2022-11-01 13:47:14.135,0.334,0 days 00:57:51.801000,0 days 00:57:52.135000,3470.9680000000003,3472.9680000000003,medium,medium
1018,50,308,397,258,102426,2022-11-01 13:47:17.881,2022-11-01 13:47:19.028,1.147,0 days 00:57:55.881000,0 days 00:57:57.028000,3475.4545000000003,3477.4545000000003,large,large
1019,116,274,159,158,25122,2022-11-01 13:47:20.388,2022-11-01 13:47:20.775,0.387,0 days 00:57:58.388000,0 days 00:57:58.775000,3477.5815000000002,3479.5815000000002,medium,medium_small
1020,100,277,144,177,25488,2022-11-01 13:47:33.001,2022-11-01 13:47:33.388,0.387,0 days 00:58:11.001000,0 days 00:58:11.388000,3490.1945000000005,3492.1945000000005,medium,medium_big
1021,115,274,186,159,29574,2022-11-01 13:47:37.936,2022-11-01 13:47:38.348,0.41200000000000003,0 days 00:58:15.936000,0 days 00:58:16.348000,3495.1420000000003,3497.1420000000003,medium,medium_small
1022,92,254,147,162,23814,2022-11-01 13:47:42.188,2022-11-01 13:47:42.536,0.34800000000000003,0 days 00:58:20.188000,0 days 00:58:20.536000,3499.362,3501.362,medium,medium
1023,97,273,150,176,26400,2022-11-01 13:48:10.083,2022-11-01 13:48:10.483,0.4,0 days 00:58:48.083000,0 days 00:58:48.483000,3527.2830000000004,3529.2830000000004,medium,medium_big
1024,56,299,338,243,82134,2022-11-01 13:48:25.230,2022-11-01 13:48:27.337,2.107,0 days 00:59:03.230000,0 days 00:59:05.337000,3543.2835000000005,3545.2835000000005,large,large
1025,401,578,190,177,33630,2022-11-01 13:48:28.777,2022-11-01 13:48:29.377,0.6000000000000001,0 days 00:59:06.777000,0 days 00:59:07.377000,3546.077,3548.077,medium,medium_big
1026,100,269,191,169,32279,2022-11-01 13:48:32.498,2022-11-01 13:48:32.937,0.439,0 days 00:59:10.498000,0 days 00:59:10.937000,3549.7175,3551.7175,medium,medium
1027,102,272,197,170,33490,2022-11-01 13:48:36.630,2022-11-01 13:48:37.190,0.56,0 days 00:59:14.630000,0 days 00:59:15.190000,3553.91,3555.91,medium,medium
1028,375,542,151,167,25217,2022-11-01 13:48:42.418,2022-11-01 13:48:42.978,0.56,0 days 00:59:20.418000,0 days 00:59:20.978000,3559.6980000000003,3561.6980000000003,medium,medium
1029,381,537,143,156,22308,2022-11-01 13:48:51.884,2022-11-01 13:48:52.258,0.374,0 days 00:59:29.884000,0 days 00:59:30.258000,3569.071,3571.071,medium,medium_small
1030,381,556,188,175,32900,2022-11-01 13:48:58.431,2022-11-01 13:48:58.939,0.508,0 days 00:59:36.431000,0 days 00:59:36.939000,3575.6850000000004,3577.6850000000004,medium,medium_big
1031,386,551,206,165,33990,2022-11-01 13:49:01.098,2022-11-01 13:49:01.511,0.41300000000000003,0 days 00:59:39.098000,0 days 00:59:39.511000,3578.3045,3580.3045,medium,medium
1032,346,517,146,171,24966,2022-11-01 13:49:18.605,2022-11-01 13:49:19.005,0.4,0 days 00:59:56.605000,0 days 00:59:57.005000,3595.8050000000003,3597.8050000000003,medium,medium_big
1033,341,501,158,160,25280,2022-11-01 13:49:20.459,2022-11-01 13:49:20.832,0.373,0 days 00:59:58.459000,0 days 00:59:58.832000,3597.6455000000005,3599.6455000000005,medium,medium_small
1034,362,531,196,169,33124,2022-11-01 13:49:46.486,2022-11-01 13:49:46.940,0.454,0 days 01:00:24.486000,0 days 01:00:24.940000,3623.713,3625.713,medium,medium
1035,381,542,163,161,26243,2022-11-01 13:49:49.860,2022-11-01 13:49:50.286,0.42600000000000005,0 days 01:00:27.860000,0 days 01:00:28.286000,3627.0730000000003,3629.0730000000003,medium,medium
1036,370,531,142,161,22862,2022-11-01 13:49:52.340,2022-11-01 13:49:52.833,0.49300000000000005,0 days 01:00:30.340000,0 days 01:00:30.833000,3629.5865000000003,3631.5865000000003,medium,medium
1037,357,528,166,171,28386,2022-11-01 13:49:58.540,2022-11-01 13:49:59.033,0.49300000000000005,0 days 01:00:36.540000,0 days 01:00:37.033000,3635.7865,3637.7865,medium,medium_big
1038,115,278,148,163,24124,2022-11-01 13:50:18.141,2022-11-01 13:50:18.501,0.36000000000000004,0 days 01:00:56.141000,0 days 01:00:56.501000,3655.321,3657.321,medium,medium
1039,351,520,168,169,28392,2022-11-01 13:50:24.861,2022-11-01 13:50:25.341,0.48000000000000004,0 days 01:01:02.861000,0 days 01:01:03.341000,3662.1010000000006,3664.1010000000006,medium,medium
1040,374,534,182,160,29120,2022-11-01 13:50:31.314,2022-11-01 13:50:31.648,0.334,0 days 01:01:09.314000,0 days 01:01:09.648000,3668.481,3670.481,medium,medium_small
1041,377,552,148,175,25900,2022-11-01 13:51:05.223,2022-11-01 13:51:05.595,0.372,0 days 01:01:43.223000,0 days 01:01:43.595000,3702.4090000000006,3704.4090000000006,medium,medium_big
1042,134,307,177,173,30621,2022-11-01 13:51:34.264,2022-11-01 13:51:34.850,0.5860000000000001,0 days 01:02:12.264000,0 days 01:02:12.850000,3731.5570000000002,3733.5570000000002,medium,medium_big
1043,88,253,156,165,25740,2022-11-01 13:51:36.356,2022-11-01 13:51:36.864,0.508,0 days 01:02:14.356000,0 days 01:02:14.864000,3733.61,3735.61,medium,medium
1044,426,579,145,153,22185,2022-11-01 13:51:41.157,2022-11-01 13:51:41.557,0.4,0 days 01:02:19.157000,0 days 01:02:19.557000,3738.357,3740.357,medium,medium_small
1045,370,532,172,162,27864,2022-11-01 13:51:47.930,2022-11-01 13:51:48.317,0.387,0 days 01:02:25.930000,0 days 01:02:26.317000,3745.1235,3747.1235,medium,medium
1046,346,505,197,159,31323,2022-11-01 13:52:19.811,2022-11-01 13:52:20.078,0.267,0 days 01:02:57.811000,0 days 01:02:58.078000,3776.9445000000005,3778.9445000000005,medium,medium_small
1047,360,531,167,171,28557,2022-11-01 13:52:25.826,2022-11-01 13:52:26.158,0.332,0 days 01:03:03.826000,0 days 01:03:04.158000,3782.992,3784.992,medium,medium_big
1048,382,556,198,174,34452,2022-11-01 13:52:38.799,2022-11-01 13:52:39.199,0.4,0 days 01:03:16.799000,0 days 01:03:17.199000,3795.9990000000003,3797.9990000000003,medium,medium_big
1049,97,262,168,165,27720,2022-11-01 13:52:52.947,2022-11-01 13:52:53.306,0.35900000000000004,0 days 01:03:30.947000,0 days 01:03:31.306000,3810.1265000000003,3812.1265000000003,medium,medium
1050,111,280,193,169,32617,2022-11-01 13:52:55.747,2022-11-01 13:52:56.147,0.4,0 days 01:03:33.747000,0 days 01:03:34.147000,3812.947,3814.947,medium,medium
1051,154,327,185,173,32005,2022-11-01 13:53:23.200,2022-11-01 13:53:23.560,0.36000000000000004,0 days 01:04:01.200000,0 days 01:04:01.560000,3840.38,3842.38,medium,medium_big
1052,342,587,339,245,83055,2022-11-01 13:53:39.854,2022-11-01 13:53:42.054,2.2,0 days 01:04:17.854000,0 days 01:04:20.054000,3857.954,3859.954,large,large
1053,361,519,157,158,24806,2022-11-01 13:53:52.041,2022-11-01 13:53:52.389,0.34800000000000003,0 days 01:04:30.041000,0 days 01:04:30.389000,3869.215,3871.215,medium,medium_small
1054,392,563,143,171,24453,2022-11-01 13:54:15.055,2022-11-01 13:54:15.509,0.454,0 days 01:04:53.055000,0 days 01:04:53.509000,3892.282,3894.282,medium,medium_big
1055,341,509,163,168,27384,2022-11-01 13:54:36.963,2022-11-01 13:54:37.496,0.533,0 days 01:05:14.963000,0 days 01:05:15.496000,3914.2295000000004,3916.2295000000004,medium,medium
1056,118,268,151,150,22650,2022-11-01 13:54:48.096,2022-11-01 13:54:48.403,0.307,0 days 01:05:26.096000,0 days 01:05:26.403000,3925.2495000000004,3927.2495000000004,medium,medium_small
1057,376,554,143,178,25454,2022-11-01 13:54:51.191,2022-11-01 13:54:51.577,0.386,0 days 01:05:29.191000,0 days 01:05:29.577000,3928.384,3930.384,medium,medium_big
1058,371,538,154,167,25718,2022-11-01 13:54:54.617,2022-11-01 13:54:55.057,0.44,0 days 01:05:32.617000,0 days 01:05:33.057000,3931.8370000000004,3933.8370000000004,medium,medium
1059,392,550,147,158,23226,2022-11-01 13:55:37.605,2022-11-01 13:55:37.978,0.373,0 days 01:06:15.605000,0 days 01:06:15.978000,3974.7915000000003,3976.7915000000003,medium,medium_small
1060,409,576,183,167,30561,2022-11-01 13:55:51.859,2022-11-01 13:55:52.259,0.4,0 days 01:06:29.859000,0 days 01:06:30.259000,3989.059,3991.059,medium,medium
1061,390,554,159,164,26076,2022-11-01 13:55:55.365,2022-11-01 13:55:55.845,0.48000000000000004,0 days 01:06:33.365000,0 days 01:06:33.845000,3992.6050000000005,3994.6050000000005,medium,medium
1062,381,545,185,164,30340,2022-11-01 13:56:00.833,2022-11-01 13:56:01.526,0.6930000000000001,0 days 01:06:38.833000,0 days 01:06:39.526000,3998.1795,4000.1795,medium,medium
1063,53,296,334,243,81162,2022-11-01 13:56:06.553,2022-11-01 13:56:07.899,1.346,0 days 01:06:44.553000,0 days 01:06:45.899000,4004.2260000000006,4006.2260000000006,large,large
1064,112,351,340,239,81260,2022-11-01 13:56:12.259,2022-11-01 13:56:14.619,2.3600000000000003,0 days 01:06:50.259000,0 days 01:06:52.619000,4010.4390000000003,4012.4390000000003,large,large
1065,117,264,149,147,21903,2022-11-01 13:56:17.380,2022-11-01 13:56:17.753,0.373,0 days 01:06:55.380000,0 days 01:06:55.753000,4014.5665,4016.5665,medium,medium_small
1066,97,264,163,167,27221,2022-11-01 13:56:19.794,2022-11-01 13:56:20.206,0.41200000000000003,0 days 01:06:57.794000,0 days 01:06:58.206000,4017.0,4019.0,medium,medium
1067,95,260,164,165,27060,2022-11-01 13:56:37.407,2022-11-01 13:56:37.700,0.29300000000000004,0 days 01:07:15.407000,0 days 01:07:15.700000,4034.5535,4036.5535,medium,medium
1068,366,529,147,163,23961,2022-11-01 13:56:43.141,2022-11-01 13:56:43.500,0.35900000000000004,0 days 01:07:21.141000,0 days 01:07:21.500000,4040.3205000000003,4042.3205000000003,medium,medium
1069,396,556,149,160,23840,2022-11-01 13:57:04.115,2022-11-01 13:57:04.501,0.386,0 days 01:07:42.115000,0 days 01:07:42.501000,4061.308,4063.308,medium,medium_small
1070,371,531,156,160,24960,2022-11-01 13:57:06.155,2022-11-01 13:57:06.581,0.42600000000000005,0 days 01:07:44.155000,0 days 01:07:44.581000,4063.3680000000004,4065.3680000000004,medium,medium_small
1071,98,254,153,156,23868,2022-11-01 13:57:32.022,2022-11-01 13:57:32.329,0.307,0 days 01:08:10.022000,0 days 01:08:10.329000,4089.1755000000003,4091.1755000000003,medium,medium_small
1072,388,545,189,157,29673,2022-11-01 13:57:32.636,2022-11-01 13:57:33.022,0.386,0 days 01:08:10.636000,0 days 01:08:11.022000,4089.8290000000006,4091.8290000000006,medium,medium_small
1073,116,274,189,158,29862,2022-11-01 13:57:51.677,2022-11-01 13:57:52.063,0.386,0 days 01:08:29.677000,0 days 01:08:30.063000,4108.870000000001,4110.870000000001,medium,medium_small
1074,382,544,145,162,23490,2022-11-01 13:57:58.570,2022-11-01 13:57:58.970,0.4,0 days 01:08:36.570000,0 days 01:08:36.970000,4115.77,4117.77,medium,medium
1075,386,560,145,174,25230,2022-11-01 13:58:19.770,2022-11-01 13:58:20.224,0.454,0 days 01:08:57.770000,0 days 01:08:58.224000,4136.997,4138.997,medium,medium_big
1076,373,547,199,174,34626,2022-11-01 13:58:22.491,2022-11-01 13:58:22.904,0.41300000000000003,0 days 01:09:00.491000,0 days 01:09:00.904000,4139.6975,4141.6975,medium,medium_big
1077,345,512,157,167,26219,2022-11-01 13:58:25.998,2022-11-01 13:58:26.304,0.306,0 days 01:09:03.998000,0 days 01:09:04.304000,4143.151,4145.151,medium,medium
1078,402,567,146,165,24090,2022-11-01 13:58:31.731,2022-11-01 13:58:32.064,0.333,0 days 01:09:09.731000,0 days 01:09:10.064000,4148.897500000001,4150.897500000001,medium,medium
